,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
4508,-1.0,0.0,0.0,14.0,67.0,998.0,0.7551085,9.02972,1.8022349,3.3210795,4.940288,6.5115967,3.266167,17.4749,1.190261,4.922139,7.2396164,3.210087,11.829677,8.118726,12.698251,8.164897,85.0,51.0,-12.0,376.0,-815.0,1301.0,0.3601966,0.105209164,0.7057816,-0.25842527,-0.113300525,0.5225674,1.5759332,0.9326066,-0.15821,1.0935963,1.2359376,-0.7003616,1.8140604,5.248879,1.9696374,-1.344945
4509,-4.0,1.0,0.0,-3.0,33.0,1006.0,1.0199832,9.813363,1.9426568,3.9033053,5.7018123,8.2820015,5.38152,18.501427,1.3428895,3.903741,6.5545254,3.7453558,10.116636,7.2891,7.5264654,6.8428326,81.0,48.0,-26.0,377.0,-822.0,1102.0,0.3601966,-0.099112645,0.87631303,0.014847062,-0.028138252,0.5072676,1.643678,1.3397682,-0.07309016,0.9991599,1.2359376,-0.25008798,1.5964816,5.2190533,1.6851728,-1.3230524
4510,-4.0,1.0,0.0,-3.0,33.0,1006.0,1.0199832,9.813363,1.9426568,3.9033053,5.7018123,8.2820015,5.38152,18.501427,1.3428895,3.903741,6.5545254,3.7453558,10.116636,7.2891,7.5264654,6.8428326,81.0,48.0,-26.0,377.0,-822.0,1102.0,0.3601966,-0.099112645,0.87631303,0.014847062,-0.028138252,0.5072676,1.643678,1.3397682,-0.07309016,0.9991599,1.2359376,-0.25008798,1.5964816,5.2190533,1.6851728,-1.3230524
4511,-5.0,2.0,0.0,1.0,48.0,1006.0,0.86098564,9.95855,2.3540359,4.133823,6.6864095,10.442319,6.8524256,21.683048,1.1393607,3.589668,5.758889,4.7283416,8.133779,6.809375,5.176287,6.4990716,47.0,36.0,-5.0,436.0,-895.0,958.0,0.34986106,-0.099112645,0.7057816,-0.25842527,-0.028138252,0.51079625,1.7139735,1.1408873,0.010749209,1.0935963,0.76283914,-0.36145216,1.5964816,5.0149636,1.6851728,-1.412187
4512,-7.0,4.0,0.0,8.0,56.0,1004.0,0.9669564,10.509526,2.7510731,4.6338162,7.4446397,12.378,8.657766,22.46553,1.3937594,2.8814871,5.125158,6.139792,7.8675094,6.010376,1.9294955,4.0978074,7.0,18.0,34.0,335.0,-827.0,859.0,0.34145305,-0.099112645,0.5327865,-0.5401485,-0.113300525,0.5158918,1.643678,1.1408873,-0.07309016,1.4615619,2.2155058,-0.47361618,1.5964816,5.072447,1.9210349,-1.4190458
4513,-8.0,5.0,0.0,11.0,45.0,1014.0,1.1792592,10.822802,3.1343853,5.026785,8.040399,14.783029,11.168769,26.092018,1.2920201,2.5661314,4.574321,7.754916,5.1551194,5.30513,0.58081144,1.803251,-71.0,-15.0,49.0,155.0,-918.0,883.0,0.34986106,0.306335,0.5327865,-0.25842527,-0.15479507,0.5158918,1.5759332,0.36717516,0.093339,0.9991599,0.640648,-0.47361618,2.1549473,4.764246,3.518414,0.6053452
4514,-11.0,6.0,1.0,-14.0,-7.0,989.0,0.9139581,12.0535145,3.7443786,5.2740088,8.838719,16.217775,15.924556,25.218859,1.0884393,2.0137,4.4820113,7.241126,2.734741,4.7901154,0.52649534,-3.8859751,-149.0,-84.0,0.0,-60.0,261.0,1740.0,0.3601966,0.105209164,0.7057816,-0.25842527,-0.113300525,0.5158918,1.330024,0.36717516,0.25489208,1.9009178,0.8834384,-1.7614083,5.9034724,7.0995913,41.946285,30.26971
4515,-11.0,6.0,1.0,-14.0,-7.0,989.0,0.9139581,12.0535145,3.7443786,5.2740088,8.838719,16.217775,15.924556,25.218859,1.0884393,2.0137,4.4820113,7.241126,2.734741,4.7901154,0.52649534,-3.8859751,-149.0,-84.0,0.0,-60.0,261.0,1740.0,0.3601966,0.105209164,0.7057816,-0.25842527,-0.113300525,0.5158918,1.330024,0.36717516,0.25489208,1.9009178,0.8834384,-1.7614083,5.9034724,7.0995913,41.946285,30.26971
4516,-46.0,-3.0,2.0,44.0,50.0,1241.0,1.5523727,12.412814,4.3206515,6.347972,8.756197,21.775608,29.308174,24.790813,0.8844361,0.8315022,3.2767599,0.7425171,1.0825626,4.6036124,0.56063664,-4.452187,-13.0,-9.0,1.0,-12.0,122.0,914.0,0.39199924,0.6991931,0.357291,-0.25842527,0.8778293,0.5158918,1.7139735,2.8543112,0.5643314,3.3262358,2.5181997,-1.1636405,9.446711,9.1227665,38.844273,37.807514
4517,-69.0,3.0,3.0,28.0,68.0,1250.0,1.5523727,12.845555,4.432093,6.997327,6.6208816,21.497614,33.808758,21.812145,0.8844361,0.5962458,1.1989037,-0.309538,0.773139,4.551672,0.56063664,-4.6458273,-3.0,-8.0,0.0,-27.0,115.0,1036.0,0.6323313,2.4879117,0.7057816,0.27987567,1.2359067,0.5338866,1.1713064,3.5700002,0.7126871,3.8990293,3.1832178,-1.5197872,9.8892355,9.824253,43.569702,44.643208
4518,-102.0,11.0,6.0,44.0,-14.0,1234.0,1.7130758,12.412814,4.759166,7.9658875,4.1076612,18.081,28.653809,16.811144,0.52536976,0.4398086,0.77283007,-0.8861611,0.773139,4.3744526,0.5126266,-4.452187,-5.0,-1.0,1.0,8.0,86.0,1035.0,0.4814072,1.8060515,1.3734899,1.2615825,1.756166,0.7208773,0.76807964,4.4797697,0.7853744,4.106672,3.4519613,-0.9303589,12.638972,9.386437,43.569702,46.039112
4519,-140.0,24.0,10.0,58.0,-65.0,1331.0,1.4989218,12.352196,5.382492,10.354436,3.0916243,11.641321,19.860043,12.175543,0.37029743,0.8315022,1.5484309,-0.38284168,0.3032124,4.2763,0.60299176,-4.452187,-4.0,0.0,1.0,-23.0,86.0,976.0,0.3663372,2.152343,1.3734899,2.1271245,2.176739,0.9578925,0.6328427,4.6712604,1.1350209,3.687705,4.672536,-0.5865845,12.638972,9.548284,41.415974,46.995827
4520,-181.0,50.0,18.0,102.0,-128.0,1451.0,1.2324249,11.762055,4.5423126,11.036167,2.7116764,5.10909,7.292742,9.023177,0.21429625,1.776884,1.0269173,-0.60077715,0.773139,4.349705,0.56063664,-4.2610183,-3.0,-1.0,0.0,-34.0,103.0,987.0,0.460754,1.6287717,1.8497928,2.520032,4.2039165,1.22976,0.66921854,5.547747,1.3347534,4.4456024,5.113053,0.92353815,13.8989935,9.824253,42.21346,46.276253
4521,-197.0,53.0,33.0,75.0,-240.0,1448.0,0.5964246,9.909918,3.7443786,7.3288817,1.9392623,2.4496455,3.7756748,6.654807,0.057214152,0.7530117,0.77283007,-0.7442656,0.46064687,4.399341,0.56063664,-3.3411894,-2.0,-1.0,0.0,-20.0,100.0,989.0,0.7239936,3.128297,2.0040865,3.709426,4.145859,1.9968367,0.77775353,6.460579,2.0737028,5.42421,4.8957033,0.61261255,14.174818,9.712921,42.21346,45.56877
4522,-191.0,44.0,39.0,123.0,-332.0,1346.0,0.33213913,8.390405,2.6202824,4.2083683,1.3546982,1.680893,1.2942003,4.2952857,-0.04818365,1.0673339,1.1126635,-0.7442656,0.14496535,4.325098,0.5425151,-4.0722914,-2.0,-1.0,0.0,-17.0,61.0,998.0,0.5512408,4.565819,2.0040865,4.5298285,4.5582314,2.1166978,1.3042772,8.268311,1.9561454,5.55193,5.6677675,2.102614,14.312155,10.28249,39.348072,42.847477
4523,-191.0,52.0,42.0,-8.0,-180.0,1242.0,0.22643399,7.7582803,1.9426568,1.5874797,0.6916667,1.6180491,0.60880494,2.0247397,0.057214152,0.4398086,0.8569819,-0.7442656,-0.33480617,4.5259223,0.6531817,-3.3411894,-2.0,0.0,0.0,0.0,38.0,1018.0,0.7239936,4.1574783,1.5345296,4.7683444,4.739556,3.4383106,2.7877352,9.414559,2.4162726,6.0601907,6.0639935,2.382099,15.664573,10.400351,35.229362,40.692448
4524,-191.0,52.0,42.0,-8.0,-180.0,1242.0,0.22643399,7.7582803,1.9426568,1.5874797,0.6916667,1.6180491,0.60880494,2.0247397,0.057214152,0.4398086,0.8569819,-0.7442656,-0.33480617,4.5259223,0.6531817,-3.3411894,-2.0,0.0,0.0,0.0,38.0,1018.0,0.7239936,4.1574783,1.5345296,4.7683444,4.739556,3.4383106,2.7877352,9.414559,2.4162726,6.0601907,6.0639935,2.382099,15.664573,10.400351,35.229362,40.692448
4525,-190.0,64.0,49.0,107.0,487.0,837.0,0.22643399,7.6078353,-0.35182565,0.3054422,0.32469904,1.8518664,0.68516374,0.3923022,0.057214152,0.5962458,0.68924713,-0.7442656,-0.82245374,4.6561456,0.6531817,-3.7020395,-2.0,0.0,0.0,-7.0,58.0,1021.0,0.93645453,4.565819,1.5345296,4.7683444,6.601377,4.9571376,5.272502,12.846708,2.6379805,6.2504797,6.1286583,3.6137218,15.9305935,9.227334,27.279371,32.914646
4526,22.0,26.0,29.0,70.0,569.0,502.0,0.17357379,7.6826897,-0.021318132,-0.12332893,0.17055535,1.711238,0.917171,0.0075391065,-0.1011027,0.6745909,0.94168395,-0.6727122,-0.17402832,4.6298046,0.74235654,-3.5204542,-2.0,2.0,0.0,-10.0,48.0,998.0,1.8190416,6.248984,2.4540305,5.9052467,7.590369,5.702774,6.0937147,13.552494,2.8559074,5.869892,6.5722985,4.027282,14.449106,8.666683,17.678339,24.96738
4527,115.0,2.0,-37.0,157.0,425.0,499.0,0.120705344,7.6826897,-0.6904676,-0.12332893,0.09183539,1.8198493,1.0407839,0.24038002,-0.20741008,0.36172977,0.60625184,-0.8861611,-0.65900284,4.6036124,0.60299176,-3.3411894,-2.0,2.0,0.0,-11.0,38.0,994.0,2.0934548,6.028722,2.4540305,5.746016,7.511181,7.0974083,8.07476,14.489466,3.2854207,5.9333434,6.1286583,5.273811,14.174818,8.280455,15.1101,20.827116
4528,171.0,-12.0,-31.0,156.0,299.0,705.0,0.120705344,7.6451707,-0.86290383,0.021982228,-0.068987995,2.1323009,1.1347287,0.085818045,-0.15417625,0.7530117,0.60625184,-0.7442656,-0.82245374,4.6036124,0.52649534,-2.8170218,-2.0,2.0,0.0,-17.0,59.0,989.0,1.0560416,6.9747024,1.8497928,5.575895,8.159617,7.4097424,8.304416,15.567303,3.0713189,5.742881,6.447007,4.2694855,13.6216345,8.666683,12.246719,17.65374
4529,196.0,-28.0,-7.0,169.0,154.0,852.0,0.17357379,7.6451707,-0.35182565,-0.42126155,-0.1511256,1.999882,1.4737703,0.16343069,-0.04818365,0.6745909,0.52386296,-0.7442656,-0.82245374,4.6561456,0.56063664,-3.1642153,-3.0,2.0,0.0,-8.0,37.0,998.0,3.1854796,6.6718826,1.8497928,6.449687,9.107645,8.481753,8.651948,14.916082,2.9099479,5.9333434,6.5097847,5.1989026,13.482382,8.140099,11.094209,15.229714
4530,196.0,-28.0,-7.0,169.0,154.0,852.0,0.17357379,7.6451707,-0.35182565,-0.42126155,-0.1511256,1.999882,1.4737703,0.16343069,-0.04818365,0.6745909,0.52386296,-0.7442656,-0.82245374,4.6561456,0.56063664,-3.1642153,-3.0,2.0,0.0,-8.0,37.0,998.0,3.1854796,6.6718826,1.8497928,6.449687,9.107645,8.481753,8.651948,14.916082,2.9099479,5.9333434,6.5097847,5.1989026,13.482382,8.140099,11.094209,15.229714
4531,194.0,-48.0,24.0,159.0,42.0,1059.0,0.120705344,7.6826897,-0.35182565,-0.12332893,-0.068987995,2.231025,1.4737703,0.0075391065,-0.1011027,0.91005653,0.60625184,-0.6727122,-0.82245374,4.5775685,0.62713057,-3.8859751,-2.0,2.0,0.0,-9.0,53.0,994.0,1.0977412,7.3610115,3.0250328,6.566494,9.745146,7.726472,10.437035,16.008791,3.8223357,5.9333434,6.8199954,5.1989026,13.062353,7.6892004,9.056425,13.224412
4532,164.0,-88.0,15.0,119.0,-172.0,1466.0,0.22643399,7.6826897,-0.18556799,0.021982228,0.0119933365,2.0860891,1.5388416,0.085818045,-0.20741008,0.8315022,0.68924713,-0.7442656,-1.3184112,4.6561456,0.6531817,-3.3411894,-4.0,5.0,0.0,-15.0,42.0,1000.0,1.5105739,8.583365,4.559496,6.566494,11.607052,9.258309,13.158662,16.120066,3.3923414,6.187034,7.4876156,5.933312,11.494432,7.0995913,4.5600243,8.038471
4533,164.0,-88.0,15.0,119.0,-172.0,1466.0,0.22643399,7.6826897,-0.18556799,0.021982228,0.0119933365,2.0860891,1.5388416,0.085818045,-0.20741008,0.8315022,0.68924713,-0.7442656,-1.3184112,4.6561456,0.6531817,-3.3411894,-4.0,5.0,0.0,-15.0,42.0,1000.0,1.5105739,8.583365,4.559496,6.566494,11.607052,9.258309,13.158662,16.120066,3.3923414,6.187034,7.4876156,5.933312,11.494432,7.0995913,4.5600243,8.038471
4534,59.0,-72.0,45.0,-257.0,-343.0,1189.0,0.06782629,7.6451707,0.1409495,0.16489597,0.0119933365,2.041955,1.0865889,0.3923022,-0.26081008,0.4398086,0.68924713,-0.6727122,-1.3184112,4.6036124,0.60299176,-3.1642153,-4.0,5.0,0.0,-19.0,35.0,1002.0,1.7659773,9.66326,5.8671837,6.88168,11.918075,9.710955,14.80199,17.252295,3.552949,6.2504797,8.2691555,5.5700326,10.91444,6.8219643,3.2158034,6.7953634
4535,59.0,-72.0,45.0,-257.0,-343.0,1189.0,0.06782629,7.6451707,0.1409495,0.16489597,0.0119933365,2.041955,1.0865889,0.3923022,-0.26081008,0.4398086,0.68924713,-0.6727122,-1.3184112,4.6036124,0.60299176,-3.1642153,-4.0,5.0,0.0,-19.0,35.0,1002.0,1.7659773,9.66326,5.8671837,6.88168,11.918075,9.710955,14.80199,17.252295,3.552949,6.2504797,8.2691555,5.5700326,10.91444,6.8219643,3.2158034,6.7953634
4536,59.0,-72.0,45.0,-257.0,-343.0,1189.0,0.06782629,7.6451707,0.1409495,0.16489597,0.0119933365,2.041955,1.0865889,0.3923022,-0.26081008,0.4398086,0.68924713,-0.6727122,-1.3184112,4.6036124,0.60299176,-3.1642153,-4.0,5.0,0.0,-19.0,35.0,1002.0,1.7659773,9.66326,5.8671837,6.88168,11.918075,9.710955,14.80199,17.252295,3.552949,6.2504797,8.2691555,5.5700326,10.91444,6.8219643,3.2158034,6.7953634
4537,59.0,-72.0,45.0,-257.0,-343.0,1189.0,0.06782629,7.6451707,0.1409495,0.16489597,0.0119933365,2.041955,1.0865889,0.3923022,-0.26081008,0.4398086,0.68924713,-0.6727122,-1.3184112,4.6036124,0.60299176,-3.1642153,-4.0,5.0,0.0,-19.0,35.0,1002.0,1.7659773,9.66326,5.8671837,6.88168,11.918075,9.710955,14.80199,17.252295,3.552949,6.2504797,8.2691555,5.5700326,10.91444,6.8219643,3.2158034,6.7953634
4538,83.0,-53.0,10.0,-458.0,-382.0,1118.0,0.120705344,7.6451707,0.1409495,0.3054422,0.17055535,2.0860891,1.2933654,0.46728253,-0.15417625,0.36172977,0.94168395,-0.81542087,-1.1521415,4.6826363,0.58081144,-4.0722914,-4.0,3.0,0.0,-28.0,21.0,1006.0,1.8190416,10.09992,5.5587854,7.0686383,14.561985,14.28121,22.877638,17.948416,3.931059,5.8064084,9.003567,6.501065,7.6680675,5.493705,0.89961034,-0.08041039
4539,83.0,-53.0,10.0,-458.0,-382.0,1118.0,0.120705344,7.6451707,0.1409495,0.3054422,0.17055535,2.0860891,1.2933654,0.46728253,-0.15417625,0.36172977,0.94168395,-0.81542087,-1.1521415,4.6826363,0.58081144,-4.0722914,-4.0,3.0,0.0,-28.0,21.0,1006.0,1.8190416,10.09992,5.5587854,7.0686383,14.561985,14.28121,22.877638,17.948416,3.931059,5.8064084,9.003567,6.501065,7.6680675,5.493705,0.89961034,-0.08041039
4540,59.0,-10.0,-29.0,-427.0,-509.0,986.0,0.17357379,7.6451707,0.1409495,0.3054422,0.0119933365,2.0860891,1.3510535,0.3923022,-0.26081008,0.20588659,0.60625184,-0.7442656,-1.3184112,4.736071,0.52649534,-3.5204542,-5.0,4.0,0.0,-29.0,22.0,1012.0,1.3658472,10.243347,5.7656555,7.11314,12.661118,14.533403,23.522736,17.482944,3.9856892,6.1236076,9.3174925,6.219045,5.0413346,5.5884304,1.0891289,0.4039123
4541,31.0,6.0,-44.0,-250.0,-575.0,922.0,0.06782629,7.6451707,-0.021318132,0.5795534,0.32469904,2.0860891,1.2933654,0.46728253,-0.15417625,0.20588659,0.60625184,-0.81542087,-1.1521415,4.6826363,0.58081144,-2.9895027,-10.0,8.0,0.0,-37.0,49.0,1012.0,1.3191259,9.810054,6.8188014,7.023309,15.0281,17.901283,25.859383,19.989143,4.095561,5.55193,8.694849,4.585973,4.0658855,5.431448,1.2087778,-0.9042482
4542,15.0,15.0,-48.0,-141.0,-493.0,916.0,0.120705344,7.6078353,-0.021318132,0.021982228,0.17055535,2.1323009,1.2933654,0.24038002,-0.20741008,0.36172977,0.60625184,-0.7442656,-0.82245374,4.6036124,0.6531817,-3.1642153,-17.0,13.0,0.0,-41.0,-13.0,1006.0,1.5602795,10.09992,6.9965515,6.566494,14.102883,19.780409,29.585606,21.365503,4.095561,4.77709,7.2464747,2.0081434,3.929978,5.369897,1.1684018,-1.412187
4543,-56.0,86.0,-16.0,68.0,429.0,676.0,0.17357379,7.6826897,-0.6904676,-0.12332893,0.17055535,2.0860891,1.5388416,0.0075391065,-0.20741008,0.05051197,1.285619,-0.7442656,2.143074,5.0985746,4.118892,0.46976474,-23.0,7.0,-3.0,-26.0,-10.0,1052.0,1.4133407,10.669642,7.508147,5.981044,15.501088,25.27163,34.740784,23.453861,4.7190857,3.5445817,5.184292,1.2278339,4.340503,5.248879,1.2910047,-1.4190458
4544,-110.0,27.0,3.0,-66.0,253.0,1458.0,0.06782629,7.6451707,-0.6904676,-0.2710671,-0.068987995,2.041955,1.9826097,-0.15102772,-0.1011027,1.6979585,1.0269173,-0.81542087,8.133779,8.21137,20.098661,12.209391,-35.0,-1.0,-2.0,-102.0,68.0,1171.0,1.6106887,10.243347,8.375092,6.0544333,14.794175,29.975653,38.087254,25.236296,3.9856892,2.319511,2.9049745,-0.8149517,5.758496,5.6847897,1.2496457,-1.379408
4545,-14.0,3.0,-2.0,61.0,89.0,976.0,0.06782629,7.6451707,-0.86290383,-0.2710671,0.899972,1.9598532,1.9021897,0.24038002,-0.04818365,4.2957892,2.6308799,-0.81542087,10.511712,9.790306,25.176239,11.071407,-51.0,-6.0,-5.0,-85.0,30.0,1213.0,1.8727313,10.243347,8.961296,6.7818494,12.339735,31.740978,39.98442,24.956572,3.3923414,0.30856085,0.3913876,-0.7003616,4.340503,5.1014347,1.5051318,-1.4190458
4546,-14.0,3.0,-2.0,61.0,89.0,976.0,0.06782629,7.6451707,-0.86290383,-0.2710671,0.899972,1.9598532,1.9021897,0.24038002,-0.04818365,4.2957892,2.6308799,-0.81542087,10.511712,9.790306,25.176239,11.071407,-51.0,-6.0,-5.0,-85.0,30.0,1213.0,1.8727313,10.243347,8.961296,6.7818494,12.339735,31.740978,39.98442,24.956572,3.3923414,0.30856085,0.3913876,-0.7003616,4.340503,5.1014347,1.5051318,-1.4190458
4547,-6.0,2.0,-1.0,34.0,99.0,1008.0,0.120705344,7.6451707,-0.52011687,-0.2710671,0.8314828,1.8198493,1.8243823,0.615303,0.3184077,4.530775,3.7406363,-0.23593003,10.511712,10.539666,31.258919,12.209391,-110.0,-18.0,-8.0,-50.0,-37.0,1215.0,2.1500568,10.386,10.064382,7.919426,4.262246,20.599804,27.570381,17.252295,2.0737028,2.0707214,1.9013195,0.07925259,1.9258196,5.072447,1.5941862,-1.2018499
4548,-4.0,0.0,0.0,7.0,120.0,995.0,0.17357379,7.6451707,-0.18556799,0.021982228,0.54794145,1.8518664,1.8243823,0.9037192,0.2664092,5.861422,4.3895907,-0.45582625,11.829677,11.806051,34.2155,13.023599,-148.0,-34.0,-14.0,-116.0,-65.0,1223.0,2.1500568,9.365037,9.929768,8.122531,2.761249,13.530948,18.764982,13.247482,1.1350209,1.9862257,1.6851672,0.5074703,1.3872776,5.1014347,1.6851728,-1.412187
4549,-4.0,-3.0,0.0,17.0,130.0,980.0,0.33213913,7.6826897,-0.18556799,0.021982228,1.164915,1.7616844,1.2933654,1.1135342,0.3184077,6.8836346,4.574321,-0.60077715,13.0215225,13.001421,34.87915,12.692106,-199.0,-45.0,-19.0,-110.0,-134.0,1413.0,2.1500568,8.664348,8.817565,7.7615285,1.8085543,7.8329988,8.768571,12.64891,0.92790836,-0.8936668,2.1120846,0.5074703,1.4907979,4.9299583,1.461332,-1.2867298
4550,-4.0,-3.0,0.0,17.0,130.0,980.0,0.33213913,7.6826897,-0.18556799,0.021982228,1.164915,1.7616844,1.2933654,1.1135342,0.3184077,6.8836346,4.574321,-0.60077715,13.0215225,13.001421,34.87915,12.692106,-199.0,-45.0,-19.0,-110.0,-134.0,1413.0,2.1500568,8.664348,8.817565,7.7615285,1.8085543,7.8329988,8.768571,12.64891,0.92790836,-0.8936668,2.1120846,0.5074703,1.4907979,4.9299583,1.461332,-1.2867298
4551,-4.0,-4.0,0.0,32.0,108.0,1001.0,0.49069446,7.8346148,0.30126038,0.021982228,1.164915,1.7355045,0.917171,1.4513613,0.73094803,8.975734,6.379847,-0.45582625,14.49234,13.996563,36.469368,13.2775345,-213.0,-25.0,-26.0,-173.0,-406.0,1502.0,0.66174364,4.295666,4.4409904,4.1403413,1.1329179,2.1780891,1.3997786,5.3477325,0.85710555,1.63994,1.4634376,0.29490194,1.3872776,5.0149636,1.5494169,-1.4190081
4552,-4.0,-2.0,0.0,44.0,117.0,982.0,0.6493049,7.873063,0.30126038,-0.12332893,2.1022577,1.592869,0.60880494,1.5825061,1.190261,9.9807,6.9853563,-0.16203219,14.897061,15.501418,35.102745,14.3415365,-212.0,-21.0,-33.0,-152.0,-278.0,1332.0,0.50339067,1.0798467,2.3061712,1.4883866,0.480296,0.8002036,0.76807964,2.9193118,0.85710555,1.0935963,0.8834384,-0.36145216,2.7575474,5.072447,1.6851728,-1.3988879
4553,-3.0,-3.0,0.0,16.0,75.0,1025.0,0.9669564,8.028753,0.4596398,0.16489597,2.9508388,1.8236817,0.6033482,2.0858996,2.057515,11.560513,8.222584,0.06126055,15.712027,16.406288,34.435528,13.711275,-224.0,-36.0,-45.0,-25.0,-13.0,1039.0,0.3601966,0.306335,0.7057816,0.014847062,0.1957,0.5048586,1.2218064,0.82477236,0.7126871,1.1870358,1.0024711,-1.2815226,1.285992,5.189397,1.6851728,-1.3752719
4554,-2.0,-2.0,0.0,27.0,75.0,1010.0,1.1792592,8.107749,0.6161128,0.16489597,3.5987782,2.4997506,0.8954543,2.4431574,4.1114345,12.391275,8.922721,0.28667182,16.811546,15.947436,30.855255,12.774235,-58.0,-50.0,0.0,13.0,711.0,-149.0,0.34145305,0.306335,0.7057816,0.014847062,-0.19551072,0.5158918,1.4480084,-0.0056347074,0.7126871,0.9991599,1.4634376,0.07925259,1.9258196,5.2788754,1.778083,-1.412187
4555,-2.0,-1.0,0.0,25.0,58.0,1013.0,1.1792592,8.107749,0.77070457,0.3054422,4.2492895,2.9433196,1.2027702,2.951319,4.523962,12.297442,9.950266,0.06126055,17.647032,15.153602,26.715662,12.856856,125.0,-27.0,64.0,-128.0,460.0,617.0,0.3601966,-0.099112645,0.7057816,0.014847062,-0.07106837,0.51079625,1.5759332,0.36717516,0.25489208,1.0935963,0.8834384,-1.1636405,1.7042586,5.0149636,2.068263,-1.379408
4556,-1.0,0.0,0.0,11.0,56.0,1007.0,1.4989218,8.227702,1.2234391,0.021982228,5.2565536,4.5971165,2.4947286,3.7424138,5.3310685,12.391275,9.736062,0.13617952,16.259829,12.854732,20.63972,10.640175,138.0,-21.0,83.0,-83.0,297.0,492.0,0.3601966,0.105209164,1.0444175,-0.83053327,-0.113300525,0.51079625,1.643678,0.36717516,0.41181055,1.2794973,1.0024711,-0.7003616,1.7042586,5.248879,1.731388,-1.412187
4557,-1.0,0.0,0.0,25.0,65.0,989.0,1.4989218,8.308656,1.0743431,-0.12332893,5.531467,5.9308453,3.3487785,3.8947508,4.7052374,12.204003,9.807809,0.51386225,15.712027,12.424521,19.441607,9.946035,172.0,-13.0,59.0,-181.0,201.0,613.0,0.3601966,0.105209164,1.210131,-0.25842527,-0.15479507,0.5225674,1.5759332,-0.0056347074,0.17470986,1.0935963,1.3504211,-0.5865845,2.0394702,5.2788754,1.9210349,-1.3752719
4558,-1.0,0.0,0.0,25.0,65.0,989.0,1.4989218,8.308656,1.0743431,-0.12332893,5.531467,5.9308453,3.3487785,3.8947508,4.7052374,12.204003,9.807809,0.51386225,15.712027,12.424521,19.441607,9.946035,172.0,-13.0,59.0,-181.0,201.0,613.0,0.3601966,0.105209164,1.210131,-0.25842527,-0.15479507,0.5225674,1.5759332,-0.0056347074,0.17470986,1.0935963,1.3504211,-0.5865845,2.0394702,5.2788754,1.9210349,-1.3752719
4559,0.0,0.0,0.0,8.0,31.0,993.0,1.2324249,8.308656,1.2234391,0.16489597,6.0555077,6.413081,3.863731,4.2455554,4.404647,12.204003,9.950266,0.9723455,15.848625,12.008709,19.701908,10.854262,226.0,20.0,-35.0,-140.0,-115.0,1157.0,0.34986106,0.105209164,1.0444175,0.014847062,-0.07106837,0.5225674,1.7139735,0.121604994,0.3339157,1.1870358,1.1199626,-0.47361618,2.0394702,5.339383,2.018714,-1.4190458
4560,0.0,1.0,0.0,29.0,75.0,1001.0,1.2856318,8.4315815,1.3707521,2.1507123,5.759536,7.74359,6.2078414,6.2720256,2.8928547,9.307159,9.298034,1.5117127,15.712027,11.475859,18.432772,9.541513,210.0,25.0,-31.0,-78.0,-195.0,1292.0,0.3601966,0.105209164,1.210131,0.014847062,-0.15479507,0.5158918,1.643678,0.36717516,0.25489208,0.9991599,1.2359376,-0.36145216,1.9258196,5.2788754,1.8252566,-1.3975053
4561,0.0,2.0,0.0,16.0,48.0,1003.0,1.1792592,8.4315815,1.9426568,2.2576575,6.1162143,8.173222,6.3138723,8.280333,2.3155155,9.642037,9.149056,2.4397745,15.439509,11.346382,17.472883,9.675514,189.0,50.0,-18.0,-189.0,-219.0,1449.0,0.34986106,0.105209164,0.87631303,-0.83053327,-0.19551072,0.5072676,1.643678,0.24584955,0.17470986,0.9991599,1.0024711,-0.7003616,1.7042586,5.369897,1.8252566,-1.4190458
4562,0.0,1.0,0.0,19.0,67.0,1010.0,1.126132,8.598315,2.0814154,3.0503917,6.2391825,8.173222,6.3138723,10.274387,2.057515,8.893378,8.222584,2.5170257,15.032362,11.346382,16.557987,8.620186,197.0,61.0,-11.0,-49.0,-213.0,1585.0,0.32744038,-0.099112645,1.0444175,0.014847062,-0.07106837,0.5158918,1.643678,0.60136867,0.3339157,1.1870358,1.5750115,0.187465,1.285992,5.5884304,1.9696374,-1.4190081
4563,0.0,1.0,0.0,18.0,63.0,1017.0,0.9139581,8.985623,2.0814154,3.2323499,6.4275994,8.833765,7.404054,11.656203,1.8524816,7.438725,8.142815,3.6691287,13.955276,10.30318,15.898874,8.620186,176.0,58.0,-22.0,-12.0,-394.0,1562.0,0.33493695,0.105209164,1.3734899,0.014847062,0.14982204,0.5225674,1.786842,0.71438324,0.17470986,0.9037072,1.3504211,-0.36145216,1.8140604,5.339383,1.9696374,-1.3975053
4564,0.0,0.0,-1.0,9.0,40.0,1007.0,1.0199832,8.85462,1.8022349,3.981324,6.6864095,9.058008,7.404054,13.451492,1.4446349,7.2002916,7.7380652,4.578093,13.287598,9.51649,13.456697,8.55508,135.0,60.0,-35.0,67.0,-419.0,1486.0,0.34145305,-0.099112645,0.87631303,-0.25842527,0.1957,0.5158918,1.7139735,0.9326066,0.17470986,0.9037072,1.4634376,-0.36145216,1.9258196,5.159909,1.9696374,-1.412187
