,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22
1446,-393.0,20.0,-6.0,-192.0,7.0,2103.0,0.115675956,0.87324756,1.052079,1.208818,0.23384206,1.4385979,3.0340843,0.34328243,1.7275879,2.2313905,1.0145017,-0.05480285,16.667727,6.450619,30.157822,33.94507,-334.0,-84.0,-80.0,-426.0,-261.0,1854.0,3.4920726,3.6171231,3.8477175,7.5217047,-1.7689453,3.9032226,7.163379,18.560913,1.2209738,-0.28699034,0.91407496,0.19552408,0.29116505,0.6797736,0.08753522,-2.138051
1447,-112.0,103.0,-10.0,107.0,41.0,1431.0,0.26207143,0.87324756,1.0260649,0.96459174,0.685652,1.2442449,3.0902352,0.34328243,1.9708807,5.8286023,1.4689012,1.0761755,24.06325,11.244006,24.873291,25.950743,-451.0,-38.0,-135.0,-468.0,-510.0,2563.0,3.4369714,3.2834423,2.1226606,2.1823514,-1.7689453,3.0841057,6.4434724,10.433318,1.2908818,-0.4254652,0.91615796,-0.1864424,-0.14720464,0.6093758,0.08753522,-2.138051
1448,-3.0,5.0,-1.0,-11.0,15.0,1068.0,0.43324408,1.0137068,1.0010482,1.8866427,1.9982185,4.353264,3.4709802,0.7506897,1.9182317,6.7981925,2.3762283,3.287117,23.402147,12.330408,20.728125,20.814535,293.0,119.0,63.0,-131.0,778.0,765.0,-0.86649245,0.692807,0.7897148,0.7235645,-2.7640522,0.79954964,4.1444016,0.6018505,1.3527391,-0.015593896,0.91615796,0.7953007,-0.26711157,0.57455915,0.4729377,-0.7789142
1449,-12.0,0.0,3.0,18.0,7.0,1010.0,4.2288814,7.485844,4.0297294,4.6516476,3.2356772,15.995701,14.680804,10.482104,3.5629528,3.6269596,5.3761363,3.2362866,0.5642031,1.5607055,0.9042939,0.82150817,324.0,145.0,-8.0,81.0,423.0,1059.0,-0.774036,0.48315126,0.783143,0.7235645,-2.7640522,0.8661904,4.095915,0.7005093,1.4356092,-0.015593896,0.91407496,0.28637108,-0.26711157,0.6797736,0.3785097,-0.24757458
1450,-28.0,17.0,3.0,9.0,-5.0,1024.0,5.57214,9.314981,4.344976,5.39457,4.078422,17.158499,19.096918,14.645868,3.1164725,2.9142385,4.4578032,2.141981,0.14204775,0.78896344,-0.70580804,0.82150817,348.0,171.0,-62.0,362.0,121.0,1848.0,-1.2309331,0.692807,0.77827114,0.82242346,-2.6130366,0.40028092,4.0242467,0.55992734,1.4356092,-0.015593896,0.9206464,-0.4934752,-0.20746252,0.6444469,0.3785097,-1.3403915
1451,-66.0,-7.0,0.0,-22.0,-72.0,1061.0,6.6958885,10.695339,6.345272,8.121566,4.0210843,29.838223,36.186684,25.051163,1.8669722,1.7310259,1.5139934,-0.17807701,0.39694083,0.4635567,-0.59939283,0.82150817,343.0,165.0,-40.0,223.0,-307.0,2357.0,-1.1408108,0.8930551,0.77350503,0.9256469,-2.7640522,0.7329366,4.0479956,0.523243,1.4680909,-0.015593896,0.91407496,0.0083313575,-0.14720464,0.6093758,0.28283086,-1.7320627
1452,-332.0,39.0,81.0,456.0,-323.0,1729.0,2.501676,5.0587335,6.483519,14.378825,1.1648664,10.12468,9.219742,18.619987,1.1840464,0.5387615,1.100041,-0.11616254,0.39694083,0.3496027,-0.38901776,0.7764276,111.0,118.0,191.0,949.0,-3188.0,1852.0,-1.2309331,0.8930551,0.77350503,0.82242346,-2.7640522,0.46675768,4.0242467,0.6740619,1.2908818,0.5057741,0.9274927,-0.5999362,0.29116505,0.40424585,0.5661601,0.254838
1453,412.0,47.0,-137.0,427.0,1217.0,1137.0,0.14972906,0.9659907,1.0260649,0.35614976,-0.66044307,1.3092263,3.1185477,0.5670702,1.6671574,0.40170717,1.1903547,0.36030018,0.86577916,0.112566754,-0.28503552,0.60033345,-95.0,-81.0,86.0,801.0,-4061.0,1292.0,-0.6812132,0.79405826,0.7897148,0.89075863,-2.4650414,0.40028092,4.1200867,0.6487849,1.2908818,1.3539933,0.9480702,0.0083313575,1.4678724,1.2806534,5.1219864,5.5808444
1454,373.0,-31.0,-55.0,775.0,229.0,889.0,0.18552329,0.87324756,0.95407593,0.35614976,-0.3784427,1.695256,3.1756516,0.41060627,1.6104891,0.3179901,1.1903547,0.4746641,0.86577916,0.112566754,-0.07942656,0.64371467,-17.0,-27.0,2.0,21.0,6.0,1119.0,-0.58810455,0.692807,0.8164951,1.0331625,0.28769568,1.1998174,4.095915,0.45600685,1.9224021,9.561497,2.794924,3.5373461,25.246998,14.577766,24.317314,16.899748
1455,339.0,-134.0,13.0,202.0,274.0,945.0,0.115675956,0.91916835,0.95407593,0.4464872,-0.7205044,0.98210907,3.2625175,0.43469995,1.7918508,0.27855557,1.100041,0.24414083,1.2634943,0.17301486,-0.38901776,0.6875268,-5.0,-7.0,0.0,-3.0,29.0,1015.0,-0.3078242,0.79405826,0.8059905,1.0699425,0.6196776,2.677582,4.500264,0.5802484,1.8382001,8.762559,3.1568682,4.177064,22.79551,13.551288,21.225224,13.784124
1456,379.0,-120.0,10.0,-43.0,163.0,1322.0,0.18552329,0.91916835,0.95407593,0.8810291,-0.7205044,2.0129592,3.3508573,0.41060627,1.8600168,0.27855557,1.2269567,0.0060154353,1.1267163,0.0512933,-0.38901776,0.64371467,-8.0,3.0,-3.0,-10.0,32.0,1001.0,3.9935899,4.718418,1.979106,1.6761407,1.2635258,3.9719021,6.596928,6.1861205,1.6832922,7.6230106,3.009853,3.7910128,3.6248229,4.220547,3.359032,4.729968
1457,-182.0,187.0,30.0,-278.0,-1432.0,227.0,0.08343187,0.9659907,0.95407593,0.1719577,0.061638564,4.353264,3.3212454,0.511785,1.7275879,0.8501687,0.9924446,0.41770005,2.0070689,0.99363226,6.071716,4.0836864,-10.0,0.0,-4.0,-16.0,25.0,1004.0,4.4552407,6.3705015,2.2212644,1.9000177,1.4501809,5.292146,7.420798,7.514424,1.7977502,7.6230106,3.6919596,3.5796535,2.3064318,3.6131527,3.4320974,4.509933
1458,-118.0,223.0,91.0,68.0,1768.0,1096.0,0.08343187,0.87324756,1.0010482,0.35614976,-0.029468155,2.391122,3.1756516,0.48530015,2.0083463,1.6623048,0.99591917,-0.24055967,5.386431,1.7809118,12.57185,8.267828,-16.0,-7.0,-4.0,-11.0,14.0,1010.0,4.8811955,8.046965,2.9108396,2.950226,2.3468354,8.43638,9.613688,12.796427,2.0566142,6.707174,3.382508,3.1510415,0.6890105,2.1296027,0.8390317,3.9359612
1459,-232.0,167.0,38.0,690.0,-247.0,1755.0,0.18552329,0.7841428,1.052079,0.53566635,-0.07636962,1.3092263,3.1470196,0.30264163,1.4200655,2.379787,1.0978341,0.36030018,14.625133,4.8409615,21.458916,25.404346,-429.0,-51.0,-120.0,-319.0,-174.0,3301.0,1.2349375,1.6975665,0.9701911,0.89075863,-2.6130366,1.5341839,4.4738617,2.7937212,1.2747478,0.24858661,0.91407496,0.6322977,-0.024885884,0.57455915,-0.11332944,-1.3403915
1460,-8.0,10.0,-6.0,-96.0,-2.0,1132.0,0.34480792,0.87324756,1.052079,1.2881181,1.2252418,2.6422114,3.2625175,0.71829695,1.5503165,5.1750145,1.9927261,2.0429382,23.89742,11.156004,23.564394,24.083662,-261.0,-411.0,-10.0,-114.0,3561.0,1071.0,-0.774036,1.1774578,0.7830491,0.82242346,-2.7640522,0.9995556,4.1444016,0.6018505,1.3298384,-0.15037605,0.91407496,-0.4934752,-0.26711157,0.57455915,0.18585505,-0.07694865
1461,0.0,0.0,-1.0,-5.0,19.0,1009.0,0.4794531,1.2654171,1.0010482,1.208818,1.867082,4.1596227,4.1820674,1.5307568,1.6328622,5.7471247,2.5845795,2.487695,23.402147,10.466335,21.671955,20.252329,323.0,-12.0,86.0,-673.0,451.0,772.0,-0.40133697,0.79405826,0.9701911,0.9256469,-3.0753064,0.46675768,4.0479956,0.47855392,1.3779742,0.37804067,0.9144459,-0.1864424,-0.08634382,0.6444469,0.08753522,1.0311154
1462,-3.0,-1.0,-1.0,2.0,29.0,1001.0,0.62537456,1.538301,1.4736259,2.4270191,2.2045653,5.1427746,5.064725,3.460086,1.9182317,5.8286023,3.676074,3.08469,15.636905,9.243698,12.499001,9.91517,359.0,-10.0,64.0,-406.0,188.0,1155.0,-0.49478763,0.692807,0.9273085,0.82242346,-3.2356255,0.40028092,4.0242467,0.523243,1.405584,0.24858661,0.91407496,-0.088089146,-0.20746252,0.57455915,0.28283086,1.1775941
1463,-5.0,-1.0,-2.0,5.0,26.0,1001.0,0.83500034,1.8923761,1.4736259,3.0906577,2.3127623,6.9609084,6.029727,3.460086,3.3365638,6.396265,3.5925481,3.33811,11.175052,7.1503725,8.504972,6.6914268,349.0,29.0,188.0,-833.0,-685.0,2414.0,-0.02758699,0.9898924,0.8562051,0.69159395,-2.7640522,0.2010139,3.977166,0.5802484,1.3092324,0.5057741,0.9274927,-0.5999362,-0.024885884,0.47162265,0.3785097,-0.42141443
1464,-24.0,11.0,4.0,23.0,0.0,1018.0,3.6667585,8.285815,4.5371714,5.0224934,4.1363974,18.690804,18.74583,13.991202,4.767274,3.4667008,7.202639,3.3892727,0.24034686,1.0434259,0.6166038,0.95922124,285.0,100.0,347.0,-1518.0,-1601.0,2134.0,-0.21431808,1.0846632,0.8892476,0.788982,-3.2356255,0.3338313,4.0479956,0.55992734,1.3527391,0.63181406,0.9274927,-0.38909772,-0.08634382,0.6444469,0.4729377,-0.07694865
1465,-84.0,25.0,53.0,279.0,-103.0,1354.0,4.6522593,9.106727,5.8653374,7.6336126,4.0210843,20.282745,25.29038,22.253649,1.9182317,2.013074,2.2432632,0.24414083,0.45152625,1.4245921,-0.18184212,0.91290903,-91.0,117.0,127.0,-802.0,-3244.0,756.0,-0.6812132,0.692807,0.77517587,0.82242346,-2.4650414,0.40028092,4.2681437,0.523243,1.3779742,1.4689251,1.061603,0.37543488,1.5417067,1.4416106,7.5004086,6.771146
1466,-142.0,11.0,128.0,472.0,-188.0,1357.0,4.4723735,9.419541,5.0595255,9.178041,2.169281,18.690804,23.804867,24.62893,1.1613643,1.527206,1.5139934,0.3024515,0.50728446,0.99363226,-0.38901776,0.91290903,-247.0,36.0,67.0,199.0,-52.0,1870.0,-0.58810455,0.8930551,0.7968964,0.82242346,-1.5102179,0.3338313,4.243103,0.54091585,1.2747478,5.8000937,1.061603,0.0083313575,11.475161,5.5363827,24.574799,13.877223
1467,-222.0,14.0,223.0,758.0,-216.0,1644.0,2.5669734,5.5024543,3.303518,9.388145,0.7870102,8.801457,11.79441,21.279251,1.2358999,1.3308556,1.0408128,0.12608112,0.74179983,0.5194591,-0.18184212,0.91290903,-67.0,-72.0,-40.0,49.0,86.0,1755.0,-0.49478763,0.9898924,0.7830491,0.96101207,-0.17236343,0.66635096,4.0479956,0.46653515,2.1033704,9.75042,1.282413,0.71459866,22.320189,8.490807,19.117088,11.0647135
1468,-290.0,-20.0,328.0,852.0,-7.0,1591.0,1.1754899,1.8314093,2.2197025,7.004487,0.35508895,4.0312257,6.395645,14.315848,1.3456658,0.68860215,0.991665,0.0060154353,0.39694083,0.57467,-0.38901776,0.6875268,-22.0,-40.0,-63.0,178.0,147.0,1059.0,0.5261351,1.0846632,0.8059905,1.0331625,2.3878675,3.9719021,4.0479956,0.55992734,3.2164066,11.072046,3.6919596,3.018198,19.275763,9.560952,13.547059,8.966711
1469,-297.0,-84.0,386.0,783.0,175.0,1599.0,0.9453843,1.3183308,1.7146137,2.858772,-0.3784427,3.712368,5.765865,8.965254,1.4623692,0.49160206,0.9924446,-0.05480285,0.2913384,0.40694413,-0.28503552,0.7764276,-5.0,-2.0,-4.0,-17.0,-3.0,1019.0,4.296813,4.5753713,1.5037286,1.5469275,2.3878675,6.504446,6.4434724,4.3002615,3.7373142,11.211195,4.335307,4.6750493,9.638717,6.644352,4.823374,6.5719113
1470,137.0,-205.0,124.0,-937.0,964.0,1102.0,0.115675956,0.87324756,0.91130126,0.6236984,-0.54407275,1.6313276,3.53206,1.1110138,1.7275879,0.3179901,1.1570392,-0.11616254,0.5642031,0.40694413,-0.28503552,0.82150817,-5.0,1.0,-3.0,2.0,18.0,1010.0,4.8811955,7.2706466,1.7091503,1.7200705,2.7995899,7.457032,7.597529,7.3243704,2.792309,9.312569,4.0906787,4.264925,5.5214853,4.802035,3.7237346,5.3647013
1471,170.0,-154.0,225.0,-1217.0,918.0,1246.0,0.18552329,0.8282364,0.9321551,0.1719577,-0.4325028,1.5672483,3.4709802,1.621025,1.7918508,0.27855557,1.1570392,-0.11616254,1.1267163,-0.07380916,-0.38901776,0.95922124,-35.0,-3.0,4.0,56.0,-65.0,1018.0,5.6706624,10.658151,3.7870014,6.781657,2.9023707,17.324291,21.275253,31.585258,1.2737663,1.0000433,1.2103754,-0.4934752,0.037163474,0.7153573,0.08753522,-0.5985127
1472,182.0,-127.0,257.0,-851.0,511.0,1237.0,0.14972906,0.87324756,0.95407593,0.7105949,-0.27362347,3.9033384,3.4105818,1.4425007,1.9321578,0.49160206,1.1570392,-0.05480285,0.68147284,-0.010825335,-0.49379984,0.86700326,-253.0,-232.0,23.0,354.0,-171.0,1811.0,2.5615838,2.460063,1.979106,4.347576,-2.0387714,3.7660708,5.18285,16.205894,1.405584,0.75618774,0.91615796,-0.8192602,0.8952313,0.7153573,0.28283086,-1.7320627
1473,157.0,-145.0,225.0,-434.0,296.0,1342.0,0.115675956,0.9659907,0.95407593,0.8810291,-0.12420734,1.6313276,3.3212454,0.9962451,1.7275879,0.4459035,1.1570392,-0.11616254,0.86577916,-0.010825335,-0.28503552,0.82150817,-248.0,-241.0,-12.0,-1120.0,-982.0,2633.0,2.125266,2.460063,1.0696614,1.2607844,-2.6130366,1.668151,4.7450085,8.854104,1.3298384,213.97404,3.7256432,-6.7741933,0.16301422,0.751199,0.28283086,-1.5344609
1474,139.0,-159.0,168.0,-556.0,312.0,1463.0,0.08343187,0.87324756,0.9770462,0.7963677,-0.27362347,1.7590426,3.3806357,1.1905099,1.7918508,0.3590551,1.1269534,0.0060154353,0.92940825,0.112566754,-0.28503552,0.91290903,-126.0,-325.0,24.0,122.0,366.0,2233.0,0.06551421,1.5306237,0.7830491,0.66011906,-2.7640522,0.79954964,4.1444016,1.768762,1.3527391,-0.15037605,0.91407496,-0.5999362,-0.08634382,0.6797736,0.18585505,-1.1498079
1475,0.0,0.0,0.0,3.0,22.0,1006.0,0.3026972,1.1621382,1.0790735,1.5198902,1.9320737,3.6489182,4.147806,1.2311249,2.1367946,7.037682,2.6562812,2.092488,25.40323,11.870993,19.33181,19.920944,102.0,-361.0,507.0,-1414.0,1602.0,875.0,-0.774036,1.0846632,0.7968964,0.6291427,-2.7640522,0.5997927,4.095915,1.6228646,1.405584,-0.7081114,0.9144459,-0.5999362,-0.14720464,0.57455915,0.08753522,0.09050758
1476,0.0,0.0,0.0,6.0,23.0,1001.0,0.3026972,1.3183308,1.2281787,0.7963677,2.2762952,3.7759173,4.427354,1.8073243,2.1367946,7.037682,3.509775,2.537097,22.910189,10.807961,16.510906,15.32217,141.0,-169.0,230.0,-1968.0,288.0,618.0,-0.774036,0.9898924,0.7830491,0.59866744,-2.7640522,0.26740894,4.0479956,1.2204866,1.4356092,-0.015593896,0.91407496,-0.5999362,-0.14720464,0.40424585,0.28283086,-1.1498079
1477,-2.0,0.0,0.0,3.0,23.0,999.0,0.6762685,1.2133504,1.1657752,1.1284728,3.2356772,4.4181094,5.0255265,2.7281032,2.9735923,7.7478113,4.6378765,3.4406135,21.936203,10.297954,13.1617565,12.457738,217.0,-108.0,50.0,-670.0,435.0,871.0,-0.774036,0.8930551,0.7783516,0.7235645,-3.0753064,0.3338313,4.0479956,0.98693985,1.4680909,-0.28699034,0.9144459,-0.088089146,-0.024885884,0.47162265,0.4729377,-0.42141443
1478,-2.0,0.0,0.0,5.0,20.0,1000.0,0.4794531,1.4820763,1.2941169,1.5198902,3.18813,6.1713905,5.8092275,3.6352525,3.262466,8.5212555,5.3761363,3.6479025,18.478163,9.966101,10.526134,10.068664,257.0,-95.0,171.0,-901.0,201.0,863.0,-0.86649245,0.8930551,0.7830491,0.69159395,-2.7640522,0.46675768,4.0479956,0.6487849,1.5405912,-0.28699034,0.9144459,-0.8192602,0.16301422,0.40424585,0.3785097,0.254838
1479,-3.0,0.0,0.0,2.0,16.0,1001.0,0.83500034,1.7712145,1.399383,2.7389574,3.3818269,7.107951,6.4897194,4.9110518,3.7949698,8.367896,7.0076156,4.0731955,15.783008,8.481114,8.371503,7.614498,257.0,-40.0,250.0,-1358.0,-181.0,976.0,-0.95849884,0.692807,0.7783516,0.66011906,-3.2356255,0.26740894,4.1200867,0.5802484,1.5405912,0.11738434,0.9206464,-0.5999362,-0.024885884,0.43781045,0.65822107,0.09050758
1480,-2.0,0.0,4.0,6.0,16.0,999.0,1.4772713,2.4070313,1.5509864,2.858772,3.2356772,8.403997,7.127611,5.224978,4.273404,9.052917,8.766988,4.860243,11.441223,7.1503725,7.5692415,5.5901785,92.0,63.0,86.0,110.0,-1847.0,1094.0,-1.2309331,1.0846632,0.7980176,0.7235645,-3.0753064,0.26740894,4.0718846,0.54091585,1.2747478,0.37804067,0.91615796,-0.4934752,0.29116505,0.6093758,0.5661601,1.0311154
1481,-3.0,-1.0,0.0,7.0,15.0,1002.0,1.4772713,2.9669907,2.0273232,2.9759593,3.9643826,8.801457,7.597281,6.7686224,5.0187197,7.6695533,10.602438,5.5248384,6.944909,6.208776,6.0021625,3.5844965,15.0,11.0,6.0,-16.0,-2603.0,981.0,-0.49478763,0.692807,0.7830491,0.75602806,-2.1779497,0.3338313,4.000637,0.55992734,1.2908818,1.2375529,0.9206464,-0.5999362,0.16301422,0.751199,2.5442617,3.661855
1482,-5.0,-3.0,3.0,13.0,11.0,1003.0,2.2410464,3.1136477,2.3699443,3.7343292,3.743883,10.210004,9.345675,7.6907997,5.871891,7.8259044,9.738365,5.713998,3.477988,4.992761,4.492637,2.2930067,-107.0,-97.0,59.0,588.0,-2477.0,910.0,-0.49478763,0.8930551,0.7750686,0.85634995,-2.320026,0.3338313,4.095915,0.55992734,1.3298384,2.837085,0.93664944,-0.28676605,1.1774951,1.2410948,5.4241104,6.0426784
1483,-153.0,-29.0,36.0,77.0,-183.0,1240.0,5.57214,10.587613,7.3924227,10.9608555,4.623358,30.715837,44.45765,18.723553,2.5658805,1.8004907,1.8756841,0.06630566,1.1945887,0.4635567,-0.59939283,0.60033345,-214.0,-49.0,151.0,-130.0,248.0,1753.0,-0.49478763,0.9898924,0.90766317,0.788982,-1.9024504,0.40028092,4.1200867,0.46653515,1.2489771,3.7520278,1.0154818,-0.1864424,8.333645,3.7210658,15.772347,11.410609
1484,-279.0,-100.0,123.0,466.0,-386.0,1558.0,2.762892,7.2893815,6.6222234,9.674099,2.2762952,13.778581,15.153634,11.552572,2.9033885,0.4459035,1.0049974,0.12608112,2.1671548,0.4635567,-0.81305677,0.6875268,-88.0,-114.0,-14.0,345.0,25.0,1550.0,-0.58810455,1.0846632,0.77350503,0.85634995,-1.9024504,0.40028092,4.0479956,0.44700068,1.260994,6.45488,1.2455392,0.71459866,18.117191,7.7589645,20.630978,14.065666
1485,-401.0,-154.0,162.0,500.0,-459.0,2520.0,1.7905391,3.7253573,4.6017094,5.301089,1.2853009,8.72136,7.4380827,7.4920106,2.0248818,0.9638952,1.0765477,0.6430709,0.5642031,0.4635567,-0.59939283,0.6875268,-2.0,-19.0,7.0,-14.0,41.0,1205.0,-0.49478763,0.79405826,0.8164951,0.9256469,0.28769568,1.2666298,4.1200867,0.49203193,1.6129763,6.893622,1.7369409,2.4983895,20.166653,10.520824,19.00237,11.85006
1486,267.0,-4.0,25.0,17.0,666.0,778.0,0.115675956,0.91916835,0.95407593,1.0470686,-0.78185743,3.018574,3.2333996,0.34328243,1.6671574,0.3179901,1.1903547,0.18535511,0.5642031,0.17301486,-0.38901776,0.6875268,-3.0,-12.0,0.0,-21.0,16.0,1017.0,0.15836105,1.4448645,0.82838345,1.0331625,-0.07612673,2.880619,4.8011785,1.2623016,1.3411214,7.3215666,2.9374394,4.177064,20.619251,12.296991,16.645294,9.807977
1487,312.0,-58.0,64.0,-327.0,709.0,817.0,0.08343187,0.87324756,0.9770462,0.7105949,-0.8445332,1.5030082,3.2333996,0.32253042,1.7275879,0.3179901,1.1269534,0.18535511,0.45152625,0.17301486,-0.38901776,0.55738723,-5.0,0.0,1.0,-16.0,21.0,1006.0,3.75372,3.88536,1.2839507,1.1830697,0.6196776,4.385531,5.968968,3.9909394,1.7202718,8.221617,3.8499825,3.7910128,8.761908,5.287188,3.7965746,6.4132447
1488,293.0,-214.0,-31.0,-785.0,-1433.0,2761.0,0.115675956,0.91916835,1.052079,1.2881181,-0.54407275,1.3092263,3.3212454,0.38733146,1.8600168,0.24079579,1.100041,0.0060154353,0.68147284,0.23265727,-0.49379984,0.7764276,-38.0,-26.0,-2.0,-16.0,-13.0,1039.0,5.0751734,9.411694,3.1948752,3.8006434,1.7877057,11.493016,15.123736,21.279886,1.6129763,3.3078067,1.5852243,1.3184868,0.099798664,0.6444469,0.18585505,0.254838
1489,176.0,18.0,-98.0,-1612.0,-3110.0,1928.0,0.14972906,0.91916835,1.0790735,0.96459174,-0.66044307,1.3092263,3.1756516,0.34328243,1.8600168,0.4459035,1.1269534,-0.05480285,1.059888,0.17301486,1.5528215,1.3936595,-48.0,-11.0,-3.0,7.0,-31.0,1132.0,5.6706624,11.489912,2.9669151,4.920327,1.9893855,14.634786,21.527105,28.705456,1.516997,1.694365,1.282413,0.19552408,0.099798664,0.6444469,-0.0121766245,-0.07694865
1490,-79.0,43.0,-84.0,-739.0,-4496.0,932.0,0.14972906,0.87324756,0.9770462,0.7963677,-0.2228055,1.0479956,3.0902352,0.34328243,2.0083463,0.9638952,1.100041,-0.17807701,1.3334224,0.99363226,7.9708834,5.321296,-56.0,-6.0,-1.0,31.0,-38.0,1096.0,5.44918,10.892933,3.487312,5.517648,2.5068724,17.957466,25.085752,33.723114,1.3841316,1.4689251,1.145336,-0.28676605,-0.08634382,0.57455915,-0.11332944,-0.7789142
1491,-82.0,75.0,-10.0,47.0,25.0,1295.0,0.26207143,0.87324756,0.95407593,1.208818,0.5075599,0.98210907,3.2044446,0.34328243,1.196416,4.60182,1.5139934,0.9698516,23.73196,11.332404,25.367168,26.648859,-66.0,-4.0,-1.0,14.0,-85.0,1067.0,5.44918,11.011202,3.6063776,6.35038,2.6934242,17.957466,26.921078,38.41422,1.2499111,0.75618774,0.9954594,-0.4934752,0.037163474,0.6093758,0.5661601,-1.9332438
1492,0.0,0.0,0.0,4.0,27.0,1007.0,0.4794531,1.0623085,1.0010482,1.1284728,1.5859643,2.955814,3.2333996,0.65562785,1.3746294,5.420509,2.2432632,2.934265,23.073807,12.237763,20.831139,21.389532,154.0,81.0,107.0,-892.0,1049.0,1037.0,0.6169291,1.0846632,0.77517587,0.69159395,-2.7640522,0.79954964,4.293332,0.75680923,1.4356092,0.63181406,0.9274927,-0.28676605,-0.26711157,0.57455915,-0.21597317,-0.42141443
1493,-4.0,0.0,0.0,6.0,26.0,1001.0,0.62537456,1.5953346,1.1657752,2.4270191,2.3127623,5.548082,5.304589,2.8375487,3.1164725,5.093125,5.282478,4.0191665,12.798294,8.857085,7.098086,7.114407,268.0,70.0,73.0,-372.0,1105.0,642.0,-0.120884605,1.2683654,0.8080829,0.788982,-2.9181287,0.46675768,4.0718846,0.5802484,1.3527391,0.8789219,0.9206464,0.0083313575,-0.26711157,0.47162265,0.18585505,-0.5985127
1494,-7.0,0.0,0.0,3.0,27.0,1002.0,1.001808,2.2739806,1.6726276,3.0336108,2.240233,7.330609,6.395645,4.786412,3.411361,5.583944,5.754003,4.2369084,6.4875717,5.915724,4.8619146,3.6461115,317.0,122.0,20.0,-287.0,543.0,897.0,-0.40133697,1.0846632,0.783143,0.69159395,-3.0753064,0.7329366,4.0718846,0.523243,1.3298384,0.63181406,0.9274927,-0.38909772,-0.20746252,0.43781045,0.28283086,0.5742951
1495,-7.0,-3.0,1.0,8.0,17.0,1006.0,1.9823542,3.8045368,2.9036698,2.858772,2.7433784,124.91301,7.9793286,7.030657,4.601195,5.583944,3.346585,4.860243,2.0070689,3.8138826,1.1860161,1.4438157,324.0,174.0,17.0,-215.0,-641.0,2417.0,-0.58810455,0.692807,0.7980176,0.75602806,-3.2356255,0.13464636,4.0242467,0.46653515,1.405584,0.37804067,0.9274927,-0.1864424,0.22680476,0.43781045,1.0157061,-1.1498079
1496,-44.0,18.0,9.0,-49.0,-22.0,1209.0,5.7924094,7.983256,4.862074,6.1659474,5.3607,94.163475,26.540268,19.57373,3.262466,2.379787,2.5139832,0.9162328,0.34354064,1.1897804,-0.38901776,0.6875268,297.0,227.0,105.0,-89.0,-1479.0,2543.0,-0.774036,0.5892044,0.77350503,0.7235645,-3.2356255,0.2010139,4.0242467,0.49203193,1.3527391,1.3539933,0.91615796,-0.1864424,0.8952313,0.57455915,0.5661601,1.3212451
1497,-139.0,10.0,7.0,4.0,-86.0,1284.0,6.009326,11.456018,5.797316,10.190211,3.533337,27.039602,36.616844,27.59835,1.3451027,2.2313905,1.4689012,0.0060154353,0.34354064,0.4635567,-0.38901776,0.6875268,166.0,92.0,156.0,813.0,-3390.0,2227.0,-0.95849884,0.48315126,0.8199424,0.7235645,-2.6130366,0.46675768,4.0718846,0.6740619,1.3527391,2.837085,0.9480702,0.46275258,1.106159,0.7872999,2.1620681,3.661855
1498,-210.0,10.0,21.0,80.0,-175.0,1436.0,4.8297687,9.003039,6.1388073,12.609272,1.867082,124.91301,26.064976,25.337051,1.5115868,1.6623048,1.0408128,-0.11616254,0.68147284,0.29151344,-0.49379984,0.73176587,-168.0,-141.0,96.0,-52.0,-527.0,1072.0,-0.86649245,0.8930551,0.7783516,0.788982,-2.4650414,0.40028092,4.095915,0.44700068,1.2908818,3.6651747,1.3611367,0.10285662,7.0888658,3.5596178,24.834,17.841335
1499,-462.0,16.0,140.0,740.0,-377.0,1942.0,1.5391406,3.1136477,3.843906,6.470882,1.0115192,7.2561083,7.5439167,14.234196,1.2111034,0.7950735,0.9935302,0.69842094,0.99411494,0.112566754,-0.81305677,0.60033345,-308.0,-135.0,0.0,280.0,65.0,2178.0,-0.6812132,0.79405826,0.7735506,0.9256469,-2.7640522,0.26740894,4.0718846,0.4395487,1.2747478,5.4562645,1.0375441,-0.088089146,18.983004,8.268412,29.406918,24.114738
1500,357.0,100.0,-143.0,416.0,1451.0,879.0,0.18552329,0.87324756,0.9321551,0.1719577,-0.66044307,2.955814,3.2625175,0.85197794,1.6671574,0.27855557,1.2269567,0.12608112,0.74179983,0.112566754,-0.18184212,0.64371467,-96.0,-80.0,6.0,-53.0,70.0,1237.0,-0.6812132,0.9898924,0.7897148,0.85634995,-2.0387714,0.40028092,4.0479956,0.46653515,1.4078658,7.6230106,1.6344278,1.5877953,26.43438,12.472679,26.157536,19.338543
