#time,left.insoleId,left.ang.x,left.ang.y,left.ang.z,left.acc.x,left.acc.y,left.acc.z,left.forces.0,left.forces.1,left.forces.2,left.forces.3,left.forces.4,left.forces.5,left.forces.6,left.forces.7,left.forces.8,left.forces.12,left.forces.13,left.forces.14,left.forces.17,left.forces.18,left.forces.21,left.forces.22,left.totalForce,left.rawForces.0,left.rawForces.1,left.rawForces.2,left.rawForces.3,left.rawForces.4,left.rawForces.5,left.rawForces.6,left.rawForces.7,left.rawForces.8,left.rawForces.12,left.rawForces.13,left.rawForces.14,left.rawForces.17,left.rawForces.18,left.rawForces.21,left.rawForces.22,left.totalRawForce,right.insoleId,right.ang.x,right.ang.y,right.ang.z,right.acc.x,right.acc.y,right.acc.z,right.forces.0,right.forces.1,right.forces.2,right.forces.3,right.forces.4,right.forces.5,right.forces.6,right.forces.7,right.forces.8,right.forces.12,right.forces.13,right.forces.14,right.forces.17,right.forces.18,right.forces.21,right.forces.22,right.totalForce,right.rawForces.0,right.rawForces.1,right.rawForces.2,right.rawForces.3,right.rawForces.4,right.rawForces.5,right.rawForces.6,right.rawForces.7,right.rawForces.8,right.rawForces.12,right.rawForces.13,right.rawForces.14,right.rawForces.17,right.rawForces.18,right.rawForces.21,right.rawForces.22,right.totalRawForce
69.591,L101,101.0,-54.0,-14.0,-127.0,952.0,425.0,0.34480792,1.7712145,1.7146137,0.6236984,-0.029468155,0.78288835,3.062081,0.85197794,1.7918508,0.27855557,1.1269534,-0.30362397,0.39694083,0.5194591,1.3706472,1.8048427,16.107439,3.0,14.0,22.0,5.0,15.0,0.0,7.0,17.0,2.0,-3.0,0.0,2.0,4.0,10.0,21.0,22.0,141.0,R101,-222.0,-30.0,-19.0,90.0,92.0,1483.0,-0.02758699,2.0917988,1.4270573,2.4286761,-0.6872919,1.7351843,4.0479956,0.5069384,1.3779742,2.6407595,1.3611367,0.87444043,10.087377,5.789973,33.863506,19.991922,87.509865,10.0,15.0,44.0,43.0,16.0,22.0,1.0,4.0,7.0,25.0,18.0,16.0,118.0,110.0,317.0,305.0,1071.0
69.741,L101,194.0,-15.0,19.0,-289.0,844.0,611.0,0.43324408,1.8314093,1.6313521,0.96459174,-0.48770285,1.1136401,3.1756516,0.59584934,1.7275879,0.3179901,1.1269534,-0.11616254,0.39694083,0.9433062,0.8090736,1.9646784,16.428404,5.0,15.0,20.0,9.0,6.0,5.0,11.0,9.0,3.0,-2.0,0.0,5.0,4.0,18.0,15.0,25.0,148.0,R101,-5.0,-7.0,0.0,-10.0,28.0,1014.0,0.15836105,2.460063,1.186192,2.0393481,-0.07612673,1.7351843,4.095915,0.523243,1.5476893,5.1714973,2.519852,1.9572105,16.16837,8.791129,28.38407,17.247482,93.90948,12.0,20.0,37.0,35.0,22.0,22.0,3.0,5.0,39.0,55.0,39.0,32.0,167.0,153.0,282.0,283.0,1206.0
69.816,L101,276.0,-21.0,4.0,-110.0,614.0,897.0,0.26207143,1.3720835,1.6726276,0.7105949,-0.27362347,0.98210907,3.062081,0.8175403,1.6671574,0.3179901,1.100041,-0.24055967,0.2913384,0.40694413,1.1860161,1.6480271,14.98244,1.0,7.0,21.0,6.0,10.0,3.0,7.0,16.0,4.0,-2.0,1.0,3.0,2.0,8.0,19.0,19.0,125.0,R101,-1.0,0.0,0.0,-16.0,33.0,999.0,0.7071733,2.8103027,1.2504195,1.3807492,1.1984066,2.5424585,4.8295126,1.8688798,1.9224021,5.526054,3.6919596,2.973247,14.575306,7.687269,17.867855,11.200869,82.03287,18.0,25.0,39.0,20.0,38.0,34.0,31.0,42.0,49.0,60.0,55.0,52.0,155.0,138.0,198.0,218.0,1172.0
70.117,L101,316.0,-35.0,-22.0,32.0,353.0,1179.0,0.34480792,1.3183308,1.8006647,1.0470686,-0.4325028,1.0479956,3.0340843,0.6866062,1.7918508,0.3179901,1.0762466,-0.24055967,0.45152625,0.40694413,1.4620366,1.596444,15.709535,3.0,6.0,24.0,10.0,7.0,4.0,6.0,12.0,2.0,-2.0,2.0,3.0,5.0,8.0,22.0,18.0,130.0,R101,-4.0,0.0,-1.0,-11.0,22.0,1004.0,1.6533073,3.9528904,1.2178265,1.7644256,3.2938569,4.109477,6.6750207,4.98794,4.0794253,6.83171,5.5152073,4.581513,10.542957,6.443098,6.119158,7.362266,79.13007,29.0,42.0,38.0,29.0,87.0,57.0,86.0,95.0,86.0,80.0,77.0,89.0,122.0,120.0,77.0,122.0,1236.0
70.192,L101,253.0,-70.0,87.0,99.0,-2479.0,1795.0,0.3883432,1.6531698,2.3699443,1.1284728,-0.27362347,0.8495664,3.0062442,0.6866062,1.5575138,0.27855557,1.100041,-0.24055967,0.34354064,0.112566754,1.4620366,1.2944504,15.716869,4.0,12.0,36.0,11.0,10.0,1.0,5.0,12.0,6.0,-3.0,1.0,3.0,3.0,3.0,22.0,12.0,138.0,R101,-22.0,-3.0,-4.0,-32.0,8.0,1039.0,3.0240164,6.4570227,1.3899724,3.8600972,4.0707083,10.005234,12.602027,11.119482,3.603847,5.3859315,5.6873584,5.065895,2.1497214,1.5237316,1.1885669,1.6002291,78.73384,48.0,75.0,43.0,69.0,110.0,137.0,194.0,190.0,79.0,58.0,79.0,99.0,35.0,29.0,12.0,20.0,1277.0
70.268,L101,-170.0,214.0,81.0,-1024.0,-4454.0,633.0,0.3026972,2.2739806,2.1223402,1.8866427,0.10589952,0.9159696,3.0340843,0.7506897,1.7918508,0.5873412,1.0762466,-0.17807701,0.99411494,1.7809118,7.770249,8.19466,33.4096,2.0,22.0,31.0,21.0,18.0,2.0,6.0,14.0,2.0,4.0,2.0,4.0,14.0,36.0,106.0,121.0,405.0,R101,-121.0,13.0,-3.0,-30.0,-53.0,1282.0,4.8811955,9.19376,2.9108396,14.350616,3.7518406,15.997745,24.646814,17.808306,1.3411214,4.0069466,1.9574522,1.3876952,1.3216846,1.2018073,1.6872956,-0.07694865,106.36816,89.0,103.0,75.0,203.0,101.0,204.0,308.0,269.0,31.0,40.0,30.0,23.0,24.0,21.0,18.0,9.0,1548.0
70.343,L101,-260.0,-51.0,-7.0,-636.0,125.0,2257.0,0.18552329,2.4070313,2.8482006,3.4745047,0.14933562,1.4385979,3.062081,0.71829695,1.6671574,1.1427956,0.99591917,-0.24055967,5.601664,3.6407626,31.075043,28.395689,86.56204,-1.0,24.0,45.0,47.0,19.0,10.0,7.0,13.0,4.0,14.0,8.0,3.0,66.0,81.0,353.0,321.0,1014.0,R101,-353.0,-34.0,-11.0,-58.0,-223.0,2295.0,3.75372,4.3643737,4.092921,25.840036,1.7345188,7.9807754,9.117821,6.3756933,1.2405494,1.2375529,0.97752035,0.28637108,0.55420226,0.7872999,1.8478655,-0.07694865,70.114265,61.0,48.0,95.0,303.0,47.0,111.0,139.0,117.0,24.0,12.0,5.0,9.0,13.0,10.0,20.0,9.0,1023.0
70.414,L101,-10.0,2.0,0.0,5.0,15.0,1013.0,1.8542147,2.9669907,4.6664734,8.702515,3.743883,13.391119,11.118119,11.6252775,4.6840677,1.8706715,5.5644565,7.889969,2.5830057,2.893936,0.7131803,1.8048427,86.072716,30.0,32.0,75.0,147.0,116.0,170.0,178.0,195.0,88.0,25.0,84.0,144.0,35.0,63.0,14.0,22.0,1418.0,R101,269.0,-30.0,-88.0,108.0,858.0,723.0,-0.49478763,2.2417529,0.8416288,0.89075863,-0.90978354,0.93285894,4.095915,0.55992734,1.2908818,-0.28699034,0.9206464,-0.28676605,-0.3845588,0.40424585,1.1885669,1.0311154,12.035412,5.0,17.0,22.0,7.0,14.0,10.0,3.0,7.0,11.0,0.0,0.0,3.0,-2.0,-1.0,12.0,16.0,124.0
70.564,L101,-138.0,16.0,-4.0,-69.0,-91.0,1400.0,3.4113867,5.0587335,15.38094,42.079933,1.465063,16.30925,15.738815,15.151656,1.3456658,0.63730115,1.0049974,2.3889508,0.8032392,0.57467,0.42136043,1.6480271,123.41999,54.0,58.0,221.0,420.0,58.0,199.0,232.0,240.0,11.0,5.0,13.0,52.0,11.0,11.0,11.0,19.0,1615.0,R101,287.0,52.0,1.0,-272.0,-139.0,1998.0,-0.40133697,2.1672602,0.8892476,0.85634995,-1.638215,0.8661904,4.0718846,0.6740619,1.2908818,-0.015593896,0.9206464,-0.1864424,-0.3261457,0.37092736,1.0157061,1.0311154,11.586538,6.0,16.0,25.0,6.0,8.0,9.0,2.0,12.0,11.0,2.0,0.0,4.0,-1.0,-2.0,10.0,16.0,124.0
70.638,L101,-390.0,64.0,40.0,277.0,-189.0,2484.0,1.0589948,5.5024543,8.6030445,28.575483,0.27496618,3.9033384,5.679866,4.4160357,1.1667824,0.5387615,1.0762466,1.4399922,0.6222699,1.2849917,0.022221994,1.0059359,65.17139,17.0,63.0,132.0,348.0,22.0,49.0,82.0,87.0,20.0,3.0,2.0,33.0,8.0,25.0,7.0,6.0,904.0,R101,387.0,98.0,-16.0,-108.0,-688.0,2665.0,-0.49478763,2.6019106,0.9701911,1.1448987,-1.1422131,0.9995556,4.0718846,0.5802484,1.3527391,-0.28699034,0.91407496,0.46275258,-0.3261457,0.37092736,1.0157061,0.41608608,12.650839,5.0,22.0,29.0,14.0,12.0,11.0,2.0,8.0,8.0,0.0,-2.0,11.0,-1.0,-2.0,10.0,12.0,139.0
70.718,L101,65.0,56.0,-117.0,244.0,2068.0,975.0,0.34480792,1.5953346,1.7146137,0.8810291,-0.4325028,1.3740072,3.1756516,0.78377414,2.0083463,0.3179901,1.0021396,-0.17807701,0.45152625,1.0434259,0.42136043,1.1005566,15.603984,3.0,11.0,22.0,8.0,7.0,9.0,11.0,15.0,-1.0,-2.0,7.0,4.0,5.0,20.0,11.0,8.0,138.0,R101,218.0,98.0,-60.0,59.0,-2834.0,1951.0,-0.49478763,2.741349,1.0431386,1.2216991,-1.2622584,0.8661904,4.095915,0.7005093,1.3527391,0.24858661,0.961709,0.10285662,-0.14720464,0.6093758,1.2736645,1.8683945,15.181878,5.0,24.0,32.0,16.0,11.0,9.0,3.0,13.0,8.0,4.0,4.0,7.0,2.0,5.0,13.0,22.0,178.0
71.013,L101,340.0,-33.0,-30.0,257.0,198.0,1314.0,0.3883432,1.5953346,1.8894016,0.4464872,-0.029468155,1.0479956,3.0340843,0.6866062,1.6671574,0.3179901,1.0230237,-0.24055967,0.45152625,0.0512933,1.0927552,1.2944504,14.716423,4.0,11.0,26.0,3.0,15.0,4.0,6.0,12.0,4.0,-2.0,5.0,3.0,5.0,2.0,18.0,12.0,128.0,R101,-248.0,35.0,123.0,-404.0,-176.0,949.0,-0.40133697,1.9377016,1.4649823,1.8092035,-0.57966906,1.6011511,4.1200867,0.6740619,1.3527391,1.9140744,0.9480702,0.46275258,3.797476,3.039741,32.688644,21.629614,76.4593,6.0,13.0,45.0,30.0,17.0,20.0,4.0,12.0,8.0,18.0,3.0,11.0,55.0,62.0,310.0,317.0,931.0
71.088,L101,55.0,1.0,120.0,-1262.0,-3745.0,807.0,0.34480792,1.9541074,2.3699443,1.208818,-0.07636962,0.98210907,3.0340843,0.78377414,1.6104891,0.3179901,1.100041,0.18535511,0.50728446,0.3496027,1.7326152,1.2944504,17.699104,3.0,17.0,36.0,12.0,14.0,3.0,6.0,15.0,5.0,-2.0,1.0,10.0,6.0,7.0,25.0,12.0,170.0,R101,-1.0,-1.0,0.0,-10.0,26.0,1005.0,0.7968263,2.460063,0.9701911,1.9000177,0.4575044,2.2054105,4.2681437,0.78660965,1.5476893,5.8674054,3.6919596,2.54837,17.974693,9.327147,27.531963,18.329185,100.663185,19.0,20.0,29.0,32.0,28.0,29.0,10.0,16.0,39.0,65.0,55.0,43.0,180.0,160.0,276.0,292.0,1293.0
71.243,L101,-127.0,75.0,-81.0,532.0,588.0,638.0,0.3026972,2.3401487,2.4727764,2.5540063,0.31537306,0.9159696,2.9510303,0.511785,1.7918508,0.7412056,1.0230237,0.36030018,1.1267163,1.7809118,15.098486,15.505758,49.792038,2.0,23.0,38.0,31.0,23.0,2.0,3.0,6.0,2.0,7.0,5.0,13.0,16.0,36.0,209.0,211.0,627.0,R101,-5.0,-1.0,-1.0,-14.0,25.0,997.0,1.0618607,3.0147302,1.0696614,1.2216991,2.8341894,4.941608,5.9339485,3.2032287,3.4724658,7.3215666,6.1200285,3.9184313,14.316561,7.9031672,9.710283,7.9618125,84.00524,22.0,28.0,33.0,16.0,73.0,69.0,66.0,66.0,77.0,88.0,84.0,74.0,153.0,141.0,119.0,147.0,1256.0
71.313,L101,-259.0,-60.0,31.0,-65.0,49.0,1573.0,0.43324408,2.4746215,3.3621864,4.4645696,0.23384206,1.6313276,2.9236548,0.511785,1.8600168,2.5302444,1.0978341,-0.24055967,12.523447,5.4133906,29.416761,28.097359,96.73373,5.0,25.0,54.0,67.0,21.0,13.0,2.0,6.0,1.0,34.0,19.0,3.0,122.0,118.0,342.0,319.0,1151.0,R101,-7.0,4.0,-2.0,-16.0,17.0,1005.0,2.125266,4.7907195,1.0972501,1.0331625,4.2613177,6.5768685,8.057991,6.3756933,4.2899923,8.281475,7.860379,5.272621,6.292036,4.2774434,3.2125845,5.5808444,79.38564,35.0,54.0,34.0,11.0,115.0,92.0,118.0,117.0,89.0,104.0,104.0,103.0,82.0,85.0,38.0,65.0,1246.0
71.463,L101,-1.0,0.0,-1.0,2.0,15.0,1003.0,0.5755724,2.6118977,2.9036698,4.7446065,1.9649955,4.0312257,5.304589,3.4021723,2.9735923,4.4383087,7.105084,5.096824,17.115246,9.721544,11.078178,9.383001,92.45051,8.0,27.0,46.0,73.0,74.0,51.0,73.0,70.0,66.0,58.0,100.0,103.0,154.0,182.0,155.0,137.0,1377.0,R101,-320.0,0.0,-19.0,-106.0,-155.0,1977.0,4.711305,5.5463953,4.0312834,23.545479,1.8906882,11.155575,11.812193,8.022369,1.4330477,2.540784,1.4029105,0.87444043,0.8952313,1.0094075,1.5240719,-0.24757458,80.147606,84.0,64.0,94.0,286.0,50.0,151.0,183.0,143.0,35.0,24.0,19.0,16.0,18.0,16.0,16.0,8.0,1207.0
71.538,L101,-3.0,0.0,0.0,3.0,10.0,1007.0,0.9453843,2.6118977,3.0726268,5.1615334,3.18813,8.801457,7.3334293,5.7333975,4.767274,3.4667008,8.082766,7.069852,12.523447,7.216541,3.7304363,5.18788,88.89275,15.0,27.0,49.0,82.0,105.0,118.0,117.0,108.0,89.0,46.0,110.0,133.0,122.0,148.0,49.0,78.0,1396.0,R101,-218.0,1.0,-3.0,152.0,2017.0,2379.0,-0.21431808,2.8103027,0.99338055,1.0699425,-1.0247353,1.2666298,4.3697925,0.6018505,1.4356092,0.24858661,0.91615796,-0.1864424,-0.26711157,0.33785346,1.1885669,-1.1498079,12.396256,8.0,25.0,30.0,12.0,13.0,15.0,14.0,9.0,5.0,4.0,-1.0,4.0,0.0,-3.0,12.0,3.0,150.0
71.612,L101,-15.0,15.0,1.0,19.0,-4.0,1039.0,1.7905391,3.1136477,7.5336604,13.041332,3.908314,13.48753,11.191588,11.407708,3.9524617,1.4608864,4.1041574,7.2149305,1.5492356,2.1198869,0.322673,1.4438157,87.64236,29.0,34.0,117.0,203.0,119.0,171.0,179.0,192.0,79.0,19.0,68.0,135.0,22.0,44.0,10.0,15.0,1436.0,R101,161.0,-49.0,10.0,-425.0,1070.0,296.0,-0.58810455,2.460063,0.8892476,0.9256469,-0.90978354,1.0662806,4.1688595,0.7005093,1.405584,-0.15037605,0.9144459,-0.28676605,-0.26711157,0.33785346,1.0157061,0.5742951,12.256349,4.0,20.0,25.0,8.0,14.0,12.0,6.0,13.0,6.0,1.0,-3.0,3.0,0.0,-3.0,10.0,13.0,129.0
71.688,L101,-117.0,17.0,-3.0,-82.0,-86.0,1240.0,3.7932613,4.7983828,16.137026,39.48869,2.6607947,16.30925,14.774312,14.152873,1.1587968,0.90645456,1.026456,2.6360083,1.059888,0.8924309,0.7131803,1.3936595,121.90148,60.0,55.0,230.0,409.0,93.0,199.0,222.0,228.0,22.0,10.0,15.0,57.0,15.0,17.0,14.0,14.0,1660.0,R101,303.0,-25.0,-66.0,-49.0,578.0,889.0,-0.21431808,2.741349,0.8720865,1.0331625,-1.638215,0.66635096,4.0479956,0.6740619,1.3527391,0.11738434,0.91615796,-0.38909772,-0.20746252,0.37092736,1.0157061,0.729508,12.088336,8.0,24.0,24.0,11.0,8.0,6.0,1.0,12.0,8.0,3.0,-1.0,2.0,1.0,-2.0,10.0,14.0,129.0
71.763,L101,-254.0,21.0,-8.0,-134.0,-147.0,1793.0,4.2901387,5.0587335,17.002228,80.31098,0.7536271,6.1713905,8.261552,7.4920106,1.2685676,0.4459035,1.0230237,1.993321,0.5642031,0.4635567,0.22326112,1.7522303,137.07474,68.0,58.0,240.0,523.0,35.0,83.0,134.0,135.0,32.0,1.0,5.0,44.0,7.0,9.0,9.0,21.0,1404.0,R101,302.0,56.0,-12.0,-307.0,-199.0,2154.0,-0.49478763,2.8788168,1.155537,1.2216991,-1.638215,0.5997927,4.0718846,0.91622525,1.4680909,-0.28699034,0.91615796,0.0083313575,-0.3261457,0.40424585,1.0157061,1.4621098,13.3724575,5.0,26.0,36.0,16.0,8.0,5.0,2.0,20.0,4.0,0.0,-1.0,6.0,-1.0,-1.0,10.0,19.0,154.0
71.837,L101,-338.0,-20.0,64.0,252.0,100.0,2372.0,0.34480792,2.8946388,1.9807236,1.7427802,-0.4325028,1.2442449,3.291799,0.88707715,2.0886557,0.24079579,1.0230237,0.24414083,0.45152625,0.84098905,0.022221994,1.0530491,17.91797,3.0,31.0,28.0,19.0,7.0,7.0,15.0,18.0,-2.0,-4.0,5.0,11.0,5.0,16.0,7.0,7.0,173.0,R101,136.0,77.0,-49.0,389.0,-2389.0,1432.0,-0.49478763,2.671903,1.0431386,1.2607844,-1.1422131,0.9995556,4.0718846,0.6487849,1.5030708,-0.015593896,0.9480702,-0.4934752,-0.14720464,0.5056839,1.2736645,1.6002291,14.233496,5.0,23.0,32.0,17.0,12.0,11.0,2.0,11.0,3.0,2.0,3.0,1.0,2.0,2.0,13.0,20.0,159.0
71.988,L101,149.0,59.0,-130.0,-19.0,1148.0,899.0,0.5269141,1.7712145,1.5908005,0.53566635,-0.54407275,1.2442449,3.0340843,0.65562785,1.7918508,0.3179901,1.0111572,-0.05480285,0.34354064,0.29151344,0.8090736,1.1005566,14.425359,7.0,14.0,19.0,4.0,5.0,7.0,6.0,11.0,2.0,-2.0,6.0,6.0,3.0,6.0,15.0,8.0,117.0,R101,-187.0,-80.0,58.0,-441.0,824.0,870.0,-0.58810455,2.741349,1.2504195,1.7200705,-1.3849128,1.2666298,4.1444016,0.6018505,1.405584,1.3539933,0.9480702,0.87444043,2.6253507,2.1749725,18.659624,12.559581,50.35332,4.0,24.0,39.0,28.0,10.0,15.0,5.0,9.0,6.0,13.0,3.0,16.0,41.0,44.0,205.0,236.0,698.0
72.064,L101,296.0,14.0,28.0,-27.0,516.0,948.0,0.3026972,1.4266679,1.6726276,0.35614976,0.23384206,1.1136401,2.9785597,0.71829695,1.7918508,0.3179901,1.0111572,0.0060154353,0.39694083,0.17301486,1.0927552,1.1967388,14.788946,2.0,8.0,21.0,2.0,21.0,5.0,4.0,13.0,2.0,-2.0,6.0,7.0,4.0,4.0,18.0,10.0,125.0,R101,-63.0,-47.0,-2.0,-42.0,45.0,1289.0,-0.02758699,2.0917988,1.186192,2.230824,0.19982682,1.6011511,4.0479956,0.47855392,1.260994,4.725622,1.6850114,0.54836124,14.445695,7.5446906,31.715557,20.392181,94.12686,10.0,15.0,37.0,39.0,25.0,20.0,1.0,2.0,26.0,49.0,25.0,12.0,154.0,136.0,304.0,308.0,1163.0
72.142,L101,332.0,-58.0,-1.0,179.0,4.0,1658.0,0.18552329,1.5953346,1.8006647,0.53566635,0.31537306,1.0479956,3.0340843,0.65562785,1.6671574,0.27855557,1.0021396,0.06630566,0.50728446,0.3496027,1.6430112,1.0059359,15.690262,-1.0,11.0,24.0,4.0,23.0,4.0,6.0,11.0,4.0,-3.0,7.0,8.0,6.0,7.0,24.0,6.0,141.0,R101,-1.0,-2.0,0.0,-25.0,30.0,1004.0,-0.21431808,2.460063,1.3183998,2.3289623,0.4575044,1.668151,4.0479956,0.5802484,1.5796913,5.4562645,2.794924,1.7773296,16.991486,8.791129,27.113867,17.962238,95.11394,8.0,20.0,41.0,41.0,28.0,21.0,1.0,8.0,40.0,59.0,43.0,29.0,173.0,153.0,273.0,289.0,1227.0
72.214,L101,358.0,-71.0,-26.0,-181.0,-494.0,2684.0,0.22299235,1.5953346,1.8894016,0.4464872,0.39413992,0.98210907,3.0340843,0.6866062,1.7275879,0.3179901,1.0111572,-0.05480285,0.5642031,0.112566754,1.1860161,0.95922124,15.075094,0.0,11.0,26.0,3.0,25.0,3.0,6.0,12.0,3.0,-2.0,6.0,6.0,7.0,3.0,19.0,5.0,133.0,R101,-2.0,-1.0,0.0,-24.0,34.0,999.0,-0.02758699,2.6019106,1.0972501,1.8544017,1.0635871,2.2727373,4.5804095,0.81747633,1.9661077,5.595315,3.929746,3.1070695,15.230571,8.640426,19.00237,13.41923,85.151024,10.0,22.0,34.0,31.0,36.0,30.0,22.0,17.0,50.0,61.0,58.0,55.0,160.0,151.0,208.0,246.0,1191.0
72.294,L101,331.0,-39.0,-41.0,-236.0,-1431.0,2732.0,0.26207143,2.016596,2.0273232,0.7105949,0.35508895,1.1136401,3.0340843,0.6866062,1.7275879,0.27855557,1.0230237,-0.17807701,0.50728446,0.3496027,1.2786435,0.95922124,16.151848,1.0,18.0,29.0,6.0,24.0,5.0,6.0,12.0,3.0,-3.0,5.0,4.0,6.0,7.0,20.0,5.0,148.0,R101,-4.0,0.0,-2.0,-19.0,25.0,1003.0,0.4348344,3.7509308,1.2178265,1.9460491,3.3259125,3.8346126,6.1111226,5.3655314,2.3513258,4.4932165,3.929746,4.309241,6.0969353,6.31029,4.9722753,6.4785643,64.92841,15.0,39.0,38.0,33.0,88.0,53.0,71.0,101.0,58.0,46.0,58.0,83.0,80.0,118.0,62.0,87.0,1030.0
